age,annual_income,total_spend_12m,purchase_frequency,avg_basket_value,days_since_last_purchase,num_categories_bought,avg_discount_used_pct,num_returns,return_rate_pct,website_visits_monthly,app_usage_monthly,email_open_rate_pct,email_click_rate_pct,customer_tenure_months,num_support_tickets,loyalty_points,referral_count,social_media_engagement,preferred_channel,gender,region,cluster,persona
27,73073.74837077914,1960.8472884900725,10,180.39293133079155,8,7,22.112660328871286,2,3.1178714589214653,33,17,26.69785718673104,7.769459108038368,67,4,3494.0244149290156,5,22.086557942418167,Online,Female,Central,1,Mid-Tier Regulars
25,37894.734460055086,336.62013580858684,0,131.92486849828353,48,2,22.74773795255792,2,3.021680726738008,16,6,57.46537078527973,17.826523017064744,55,2,888.6280600580169,2,9.018345893892178,Online,Female,North,3,Budget Browsers
24,19101.737750512628,312.45807278893835,5,85.56807904272544,53,2,18.241195152439754,0,5.26242507359118,8,8,33.55039849930352,12.221672929759366,39,2,957.7381179175296,0,45.36575677965822,In-Store,Male,West,3,Budget Browsers
51,55026.95575757701,45.958570526491286,0,143.33347176654868,90,3,17.331292190732995,0,10.524526604640293,0,2,63.2018335868636,11.870846752882695,8,1,247.44469889417866,0,47.586768982128326,Mobile App,Male,North,2,Dormant / At-Risk
47,97699.51894467004,961.0637786836419,15,119.73539925547834,2,7,13.825317767121767,2,6.041264544184707,27,10,19.56774176731258,6.776756351207782,56,1,3426.228745482548,4,21.324646576232915,Mobile App,Female,Central,1,Mid-Tier Regulars
33,30576.81244091848,403.98548364427864,6,35.26565560940025,88,1,13.1719061671834,0,5.683209066322972,12,5,21.897920305868492,11.97793123195632,89,3,759.406235753652,0,15.76121561034264,Online,Female,Central,3,Budget Browsers
42,31538.111323559533,115.26029482697632,0,171.9337407635813,182,1,23.831367839011044,0,1.1997582064996437,6,2,34.44728894208455,1.396018558047558,70,1,168.1204511350482,0,20.08828095016262,Online,Male,South,2,Dormant / At-Risk
23,51885.11700036547,1564.5107697542437,13,137.38900374155276,8,6,10.559924072751164,3,0.6801068834454038,22,15,57.68300991710158,13.995104087876609,42,0,3024.5138963392337,3,36.85410347024639,In-Store,Male,South,1,Mid-Tier Regulars
50,54653.892094398536,139.37445495884856,1,102.70021553354161,730,1,11.065289919256184,0,1.1786058985139756,1,2,76.38297573875944,10.332554288264264,77,1,248.62616338782107,0,34.250924163899114,Online,Male,North,2,Dormant / At-Risk
39,33206.12324669621,515.2041902509666,3,79.13345817696944,182,3,22.020538576090157,1,1.603200692140164,11,5,40.06173682967828,1.3711054552545066,2,2,978.6364919406736,0,40.579739835950505,Online,Female,North,3,Budget Browsers
47,95584.09344036353,1290.5946654463864,10,76.93991704379522,2,7,20.50199709070278,1,6.830371909052977,26,8,35.333273450455074,2.6251082697084556,30,0,2009.3890855015798,4,23.845477503303762,Mobile App,Female,East,1,Mid-Tier Regulars
35,60689.65131789984,2422.5648782132125,14,172.3889076656146,2,4,22.989915135604882,2,7.820569580021088,35,14,42.048113771149026,10.076491485778334,92,4,3887.183191181239,3,49.62872007340498,Online,Male,West,1,Mid-Tier Regulars
27,36087.95607243459,564.9299583937503,5,103.17650893847228,133,3,16.21242431688597,1,1.3599251781264188,10,3,17.992050665171806,5.475413860352909,25,4,1018.9541533990398,0,38.94321336091608,Online,Female,North,3,Budget Browsers
37,58615.16622396961,1709.7210838962585,7,182.69803232268464,38,5,29.914728306858198,3,7.1282595751115,23,12,27.680519415068478,6.013107688369032,23,3,4539.009242478862,4,19.7598733678906,In-Store,Male,West,1,Mid-Tier Regulars
45,54151.45518880611,2287.9561442846007,13,164.65697967284729,40,3,15.59029053588657,0,3.156369222875436,28,16,40.6431092688311,2.747749192065715,56,2,3081.4328940820387,2,44.356202458520485,Mobile App,Female,South,1,Mid-Tier Regulars
31,83034.05848722541,1029.0934403191866,12,165.65280768227132,68,6,5.952062949162578,2,9.953083356758933,26,8,49.76583826289713,12.996431181934392,33,1,3350.9153625461627,1,11.539575889080941,Online,Male,North,1,Mid-Tier Regulars
38,66249.13758471604,2386.770329549344,10,92.47798269456175,10,10,5.888559026214782,3,3.1103208259009256,28,9,41.746803374541656,13.789646259806092,36,3,1668.9188267929342,7,17.566517526037586,Online,Male,West,1,Mid-Tier Regulars
53,60506.74858645445,197.88633729760986,1,163.4578779292956,449,1,24.91048470495746,0,6.663315386817519,3,1,49.593940014714086,9.681217607348648,47,2,263.0365263650931,0,49.22953367243952,Mobile App,Female,East,2,Dormant / At-Risk
57,53102.731831262754,209.08605973337652,2,195.54286661568796,730,1,27.660268768658796,0,0.9632356518369978,2,3,44.77744383952498,0.689337894118482,64,0,382.5598100999228,0,16.275366784131908,In-Store,Female,Central,2,Dormant / At-Risk
35,69186.8360265985,530.3324368445957,13,182.93759470546883,2,9,37.69510677876766,2,4.875634194882167,18,12,33.07328798457815,4.962659975795432,65,3,2576.6651243731726,4,23.003418816439197,Online,Male,Central,1,Mid-Tier Regulars
20,58026.004649455885,1145.8588123017885,12,119.75712171438974,45,4,25.939539373684564,1,2.2636147337776213,12,13,56.73037363222253,5.0238430941789245,53,1,1817.1768207914113,2,1.5966470074022032,Online,Male,South,1,Mid-Tier Regulars
21,45497.36454810036,604.0276103365712,8,83.0440799346957,88,4,25.410287497511113,1,8.176157819109646,16,7,33.45392189117887,12.986682504742653,57,0,1135.6412165465317,1,23.118043476305083,Mobile App,Male,West,3,Budget Browsers
28,40695.628730141514,536.9837181364855,6,93.63706469755424,48,1,6.036033750411742,1,7.832591529978502,13,4,84.28149785654212,11.35766356942484,15,1,528.3113318707638,2,31.099048108790996,Online,Male,Central,3,Budget Browsers
62,101620.96964095999,159.38880518511266,2,165.1491781984501,251,1,6.8452155821479215,0,7.530063374139474,4,3,39.491027573853025,5.823373968302374,74,2,362.35781970090414,0,30.23957820235094,Mobile App,Male,East,2,Dormant / At-Risk
32,60794.69992006223,1698.7883908524786,9,90.94374187866028,5,8,13.85520358447981,7,8.708889668436692,15,13,45.63938840734375,8.289048313458736,29,4,4141.481517376655,3,35.95031264854133,Online,Female,South,1,Mid-Tier Regulars
41,156195.2689952507,5680.579471122195,25,194.73308163502352,8,7,26.8111316216901,5,6.676448862362481,33,24,55.80170788078944,15.054224196598543,22,1,7072.851106466785,8,31.574220693447074,Mobile App,Male,Central,0,Premium Loyalists
23,25268.906746760786,286.1191306710638,3,41.78089097443559,15,1,24.213736220260554,0,5.755156816082883,13,5,23.059132396617088,14.50581484917602,16,3,528.0341238326298,2,52.46707278166044,Mobile App,Female,Central,3,Budget Browsers
18,39195.895063273056,762.8068369412913,7,82.87746191844603,96,2,8.98835567382611,2,6.3714793196828055,9,9,46.61287114529203,15.288174952867084,70,2,922.1510697395298,3,7.196080344984679,In-Store,Female,West,3,Budget Browsers
21,27839.668630216627,509.1171716086194,2,126.45986530260626,20,1,12.927472776650276,1,6.957349364489225,12,8,51.286228697223436,7.015264198788541,51,1,668.5644385323748,1,46.598810938160476,Mobile App,Female,Central,3,Budget Browsers
25,176434.7120832177,5142.032097555016,17,151.0858026885458,9,12,12.451318460473692,4,13.543341520842139,49,18,29.950901873608398,22.695577193561867,4,4,4470.617129662136,2,24.273511760494983,In-Store,Male,Central,0,Premium Loyalists
37,128147.3651158612,3991.5007238441494,13,196.4970225261426,6,14,14.489110085008289,4,1.9788822279108214,40,27,45.690469176296936,7.943436453780854,6,0,6030.139289674609,1,15.990341303288355,Online,Female,South,0,Premium Loyalists
48,111818.29290756989,4021.8106666140548,14,171.54955987327398,22,7,20.422679513998393,4,5.9800343917854875,43,26,87.65861972253512,2.2998269100697497,77,0,8284.460968413736,4,14.336882450903701,In-Store,Male,Central,0,Premium Loyalists
58,109114.84318681023,4681.102301356683,22,154.50072351737626,0,14,1.6276051317489442,6,6.407618172100604,39,20,13.62057665165609,11.014826762956035,29,2,7069.396322257473,1,16.60360344565019,In-Store,Male,Central,0,Premium Loyalists
28,63652.26871580265,386.7113784368412,14,159.2540813169677,21,7,36.80510631312088,1,2.8845793780887474,29,7,62.528122973106385,5.757757128050421,27,2,2952.0559953414654,2,34.24293591843193,In-Store,Female,North,1,Mid-Tier Regulars
21,33796.2781765087,618.4024461376052,6,87.18283095115979,40,2,17.77085153492633,0,1.5438685939361974,12,3,39.568762183703434,14.70724073778054,38,0,955.4066628822341,1,4.991599180317592,In-Store,Male,West,3,Budget Browsers
29,59904.832333806226,1394.0054362942353,10,157.4271364007353,0,6,11.99378752264882,3,0.885238333132765,21,12,21.115914848434674,13.971766787714163,93,2,3335.227364850447,5,25.472407981579114,In-Store,Male,East,1,Mid-Tier Regulars
47,78042.97278542577,4083.482517888244,11,205.25634256725536,8,9,8.949595442327023,3,3.9015335455449276,45,16,31.288550291177554,3.2192867102012994,87,2,6100.1145385802265,4,35.093566899516624,Online,Female,West,0,Premium Loyalists
43,34298.958939328775,458.7731089331453,5,31.816120635129813,37,2,0.5423194058525586,1,3.3273847628506714,12,6,52.47102634712966,20.43158785942411,28,3,1076.680539864751,2,7.380001091758935,Online,Female,Central,3,Budget Browsers
38,72694.79795229324,179.02369328439408,0,137.76333772119767,730,1,3.5832451142082005,0,7.179248917695755,5,1,51.357982636092544,5.320757506172321,67,2,230.7584429968581,0,13.711922911982086,In-Store,Female,Central,2,Dormant / At-Risk
37,113580.33467323473,4238.582711325683,22,193.08426124459248,1,8,35.06461783631009,3,0.5093418422769787,32,19,32.139493874421476,7.807828022920828,21,2,10398.587029708555,4,48.04606392465983,Online,Male,North,0,Premium Loyalists
45,64262.12171529337,200.09982803439544,0,159.44638574263638,127,2,16.77893965644349,0,8.378387661343838,3,0,25.042606421846486,18.075976863030448,44,1,236.6730224711128,0,11.583082679974552,In-Store,Male,West,2,Dormant / At-Risk
58,73824.75832279972,122.12192264005978,2,139.4094491756973,94,3,22.49814941665379,0,11.74928065448495,5,4,48.74007985167535,7.879787537238917,27,2,329.727636811914,0,25.97363327907401,Mobile App,Female,West,2,Dormant / At-Risk
29,38310.33815535501,260.88869032943046,6,76.44240187347894,157,4,13.789058629009688,2,1.7750436434307633,11,7,49.13454283370685,3.5469108854540425,55,1,680.05394812695,1,55.01604171722416,In-Store,Male,Central,3,Budget Browsers
32,98904.70724622338,2020.7997043330276,17,168.73866763270692,48,6,13.726168347623888,4,8.098514159247776,25,24,26.18179754266152,14.227360077836861,76,1,7799.07676630115,4,14.758774360491014,In-Store,Female,South,0,Premium Loyalists
48,104471.66102891485,3063.298165876117,14,215.24805919023768,2,5,0.8002875356814332,5,17.219153858942587,42,14,63.29763222327832,19.497947898699564,47,1,6527.742859245722,2,23.796906987783547,Online,Female,East,0,Premium Loyalists
23,48802.2153423015,1663.3463697666361,15,183.31064981026648,40,7,16.40666565989595,3,4.823151450344465,23,8,26.151411079558155,9.462041398011406,34,2,2540.1975207232736,3,10.277344948404114,Mobile App,Female,East,1,Mid-Tier Regulars
39,77259.24678135161,1566.647511674075,15,102.06999363910657,5,4,17.77166831331518,0,0.26352986645907633,31,18,27.675774764774335,11.788560608929657,29,1,2831.964642059377,2,46.35672016105238,In-Store,Male,West,1,Mid-Tier Regulars
30,103125.99672317196,4852.793369270048,22,205.44279860341913,0,7,18.812223559059255,3,6.732253584043656,51,20,61.16973749795409,3.8019306939372055,4,0,10924.73177087458,4,24.50249528692707,Online,Female,East,0,Premium Loyalists
28,28439.69928916086,418.25296914491224,5,51.7124907879153,22,2,17.615976796065773,3,2.229837003573203,9,1,96.20322045414761,5.771365111847708,61,3,622.9676778067065,0,31.358775475646674,In-Store,Female,East,3,Budget Browsers
40,47324.095508668695,186.8169209943191,1,140.26000564655615,273,1,29.00447420853478,0,2.8257864763296356,1,5,62.21879167123981,4.3294868780195905,39,2,383.94409499871017,0,16.077365572856273,In-Store,Female,South,2,Dormant / At-Risk
32,135529.7706140737,3091.01143690759,24,226.860662922878,16,7,30.70925219362075,2,2.3627620494417494,39,20,43.5995397058919,3.8312985410224765,80,0,8249.2551497068,7,12.401174579522785,In-Store,Male,East,0,Premium Loyalists
56,47814.4173945694,120.97823262781696,3,158.49841673273954,655,1,2.384922019957532,0,7.9143789507940685,3,2,41.474542897368835,16.073299698799765,89,2,248.61447952818278,0,32.811756484474245,In-Store,Female,East,2,Dormant / At-Risk
46,106430.81042252769,3830.672591949106,17,171.44244619933295,32,12,19.789445395533715,6,3.334313749891905,48,20,32.72328028000864,5.888711205970124,59,2,5317.283630951568,5,43.650715257512374,In-Store,Male,West,0,Premium Loyalists
38,75609.80974819319,171.71550641017578,0,177.01625778078144,351,2,20.4720216479047,0,10.060354854626356,3,0,42.77609964505963,3.4741369984570425,89,4,303.0936306451608,0,30.226115207833963,Online,Male,Central,2,Dormant / At-Risk
46,60336.35298751679,145.7568929130982,1,106.42353103657413,157,1,7.524408329001547,0,4.379054952752658,2,0,19.20842119979525,4.000599464960586,91,4,250.64723474083448,0,6.933007576935686,Online,Other,Central,2,Dormant / At-Risk
47,62645.25678096444,2065.3535077691613,11,122.76439166659814,12,7,24.191285506019398,2,0.8434135395316291,27,9,35.19925894270386,1.337391591845374,74,1,3334.4518729877864,6,18.028219173189605,Online,Female,West,1,Mid-Tier Regulars
71,74765.40432155419,107.39205015853744,0,125.779643803361,28,1,4.946082018443752,0,2.0813412826223496,1,0,22.68616099742261,1.934868215140199,44,2,279.5483167971289,0,33.35740270684607,Mobile App,Female,West,2,Dormant / At-Risk
54,74408.3135088516,170.13254906909324,1,147.7521597394431,422,1,15.273072295013998,0,9.448268587523451,4,2,54.783238876216465,8.23679607419496,58,1,236.41008349697276,0,28.48296149719991,Mobile App,Female,West,2,Dormant / At-Risk
41,37756.570275800485,253.52222162065652,1,148.90316218758764,730,1,20.706000866305022,0,4.901401420885768,2,3,74.85543983187013,6.823020756468992,35,0,292.27918233877404,0,24.496348841658463,Online,Male,East,2,Dormant / At-Risk
44,54699.987998742,218.6236876063066,0,186.16024683403973,83,3,8.817940036213646,0,1.3498107958446328,2,1,24.249225764214312,1.9737035387418385,77,2,265.3987021021164,0,32.20484535140935,Mobile App,Female,East,2,Dormant / At-Risk
34,38291.53848273939,1692.922272062694,10,118.3027705007806,61,6,9.61746074127936,2,2.3720159354333568,23,16,52.01994643111224,13.912470326370025,35,1,2359.745028388135,4,39.91379958329239,In-Store,Female,Central,1,Mid-Tier Regulars
31,92303.00261667286,4463.23232510024,16,184.50711068337284,26,5,8.463683401252975,7,3.968159687539197,36,22,10.159845688766481,1.8989361964736935,87,4,5846.936604469772,8,34.929412872978894,In-Store,Male,South,0,Premium Loyalists
52,167323.59839290424,7031.003282861518,17,186.33381421928388,9,9,11.93313739266973,6,1.1272953301108068,35,22,40.9079672936208,9.56158568144142,65,2,7639.261513482896,4,30.194336466757687,Online,Female,Central,0,Premium Loyalists
28,32917.107780960294,659.8763383673473,6,74.24086738202742,14,1,18.890514048747068,3,2.616817169615363,9,4,56.45624572267831,9.010323423694794,46,0,733.9226385333817,1,33.49204138028018,Online,Male,South,3,Budget Browsers
27,33046.23635644465,353.71508064882846,5,71.97396323365867,35,1,24.10156382344939,0,4.6506293463132,9,4,47.905502632321884,19.185061043128027,21,0,1253.8128670279782,0,30.344673314735875,Online,Female,North,3,Budget Browsers
24,22247.29525225739,448.8707368549705,4,52.4059370843579,4,1,19.836643750156597,1,2.642588773792073,9,3,30.95316359697695,10.532427881609758,7,4,737.4186522989912,2,54.23411156160224,Mobile App,Male,South,3,Budget Browsers
40,114393.85067515922,3964.9622577567984,29,228.5434783117426,19,11,16.0386000638553,6,4.085451637361968,41,14,80.2491846714194,8.89214577785805,36,4,8794.138053036548,3,24.399147351068923,Online,Male,West,0,Premium Loyalists
30,76250.43402974568,828.9007069384571,14,148.56184049536196,45,9,18.560843705027455,3,2.562150529583359,27,8,14.582252307981209,3.4326936733181235,38,3,3236.2382810737195,2,27.016186006765302,Online,Male,East,1,Mid-Tier Regulars
31,31807.7956635354,639.1341904389465,6,89.05143729396126,149,1,4.0677575083051805,0,6.988286083086714,7,3,33.08363544000242,17.848978512461162,59,2,1359.8115534727385,1,11.253851969142206,Mobile App,Female,Central,3,Budget Browsers
31,31506.544755154093,212.32722180567993,9,61.38744980260113,24,2,0.878162824419236,0,2.6140375685186306,7,3,8.99073452572118,13.076755998551787,67,1,843.080878082179,2,13.187808745813816,In-Store,Male,West,3,Budget Browsers
27,46797.70401141689,1157.4924887115699,12,53.58839246882033,25,1,20.236711581105443,1,7.585167015739757,33,10,55.95698742060051,5.966752251656387,37,2,3383.1116259557066,3,14.297808087736952,In-Store,Female,East,1,Mid-Tier Regulars
51,51671.99396973771,130.2301105265025,0,185.89952453214272,454,1,23.43348220925469,0,1.196966198666195,2,4,13.774578950220242,16.110321972780554,83,1,270.3400612071168,0,26.71113943799115,In-Store,Male,West,2,Dormant / At-Risk
37,142661.7367747727,4277.075096847707,18,172.43940465541718,9,7,10.196018257925267,2,8.16261093050837,47,22,20.860615486803407,7.24846248556747,73,2,4739.971595880214,4,8.766714007461843,In-Store,Other,West,0,Premium Loyalists
34,79737.34227850553,1350.1959251033313,10,73.45531890471995,93,3,33.55961695406501,3,3.919193547900414,23,9,68.72968890641553,10.456638332584795,33,1,3201.4683312252423,2,2.500148860569065,In-Store,Female,North,1,Mid-Tier Regulars
24,31418.381824013504,296.3636895131537,1,64.19310339210357,12,4,26.587566642499727,1,6.156686993748743,11,4,42.60977189338991,8.87804882689439,33,4,596.57497230216,0,7.013901047357645,Online,Female,East,3,Budget Browsers
44,86286.94418205136,2427.296253862669,9,131.8193895748158,142,5,30.165886591826897,0,5.77158079417322,25,16,71.85248167751129,11.040620415331636,63,3,4782.445654166226,3,31.942298163664844,Mobile App,Male,Central,1,Mid-Tier Regulars
58,71875.34100177768,212.361165787552,1,167.86597012079164,131,1,19.29741419309967,0,4.127870696976764,2,1,43.71092714944675,1.920760544717752,36,1,260.36609649177353,0,36.29273600584751,Online,Female,East,2,Dormant / At-Risk
40,39414.689062959435,303.9422760868961,5,56.192242506401016,194,3,7.803085597185882,0,6.466235082116297,13,9,29.44158392777313,2.6173979755976617,87,3,851.1814952023857,2,33.57048775884324,In-Store,Male,East,3,Budget Browsers
42,70171.61904640954,1532.672608394538,12,110.31316093055189,8,10,5.523929742012727,0,6.947635867028719,25,12,60.746337056749134,4.365778590133954,78,2,3591.7074397505994,4,39.45351558831176,In-Store,Female,North,1,Mid-Tier Regulars
32,77260.28314792235,1330.425470296688,5,131.91632510695143,48,2,20.854629930291605,2,0.10956966101843843,22,4,23.89263272407007,7.390485893611717,42,1,4359.3400491763605,3,4.703740742345965,Mobile App,Female,South,1,Mid-Tier Regulars
36,52264.553870896256,191.23555041781742,1,138.02235629158284,94,1,20.092291462844415,0,4.221801242373498,2,2,33.41879525609873,19.938207176166543,69,1,296.9740601259951,0,18.889794971757095,Online,Male,East,3,Budget Browsers
42,82256.7590020406,1044.5120324093468,13,139.612987568962,4,7,27.001139997966664,0,4.3280658341587435,32,10,47.719782754856574,9.939890770736255,2,1,2817.3316010591434,2,49.23501686089817,Online,Female,East,1,Mid-Tier Regulars
52,56952.81796379867,182.81264732852136,0,132.613047459533,730,1,15.628603021726054,0,2.669131476503293,3,1,58.91988063030242,6.130557279806903,56,1,339.2276457835905,0,3.731828493672778,In-Store,Female,West,2,Dormant / At-Risk
45,173876.33019286566,2637.7034827658226,17,136.378995420948,37,5,12.052656684481487,3,1.7904419724632352,32,14,36.903509898675374,1.8086731685132842,80,3,9885.684350664978,6,40.20240758180043,Online,Female,East,0,Premium Loyalists
51,27743.9979263452,221.16408282487265,0,190.820255542747,97,1,16.4889098331749,0,5.535947951670033,1,1,34.35034762273036,13.044582137832778,63,1,192.75441646551226,0,62.31127725294977,In-Store,Female,East,2,Dormant / At-Risk
33,104264.39201160679,5285.643248403238,19,211.60425562067607,0,13,2.662660335404717,4,8.665400690682437,40,22,26.90799312876703,1.333394455132633,95,0,10579.994474058572,2,8.222575464798783,In-Store,Female,South,0,Premium Loyalists
27,27994.159424700403,439.65458492720296,1,31.246634926359576,73,2,28.026786828132185,1,1.451085393103349,8,4,16.299977104620524,19.106969245418444,13,1,879.3250724628635,0,26.05456548905314,Mobile App,Male,South,3,Budget Browsers
34,56489.249271095265,1894.9857722829295,17,150.37530520355278,4,6,8.57134780151758,2,8.341217264224356,22,12,18.200668052140735,7.332899849309558,11,2,3292.9887998649324,4,14.528702893120753,In-Store,Female,South,1,Mid-Tier Regulars
24,32215.86239963195,661.1420868968471,4,51.107255255441515,10,1,21.050241637860726,0,4.130314839200915,12,2,51.03909882099972,23.066627561864518,34,2,806.6257638466161,0,67.36600264736833,Mobile App,Female,South,3,Budget Browsers
27,68276.78322249577,1549.2697290706826,10,110.76191234572032,4,6,25.13403508556261,2,2.184330041755869,31,20,42.607620925241214,6.213569663031999,93,3,3320.519047859563,4,8.801388881634777,Mobile App,Male,South,1,Mid-Tier Regulars
44,69586.30957230371,1700.9145927785598,14,116.60317773561074,38,7,10.695531525500249,3,2.0318651684561724,24,20,39.22610458993639,9.068110573699029,34,3,2625.822185654081,3,59.035418400992555,Mobile App,Female,Central,1,Mid-Tier Regulars
18,27042.883945113557,577.4945337919467,4,126.86344827533762,5,2,7.638733643311416,2,3.2747989761470007,9,2,56.71542136141158,11.469361932932355,6,4,115.23998846204188,0,33.22841413890663,Online,Female,South,3,Budget Browsers
41,108755.37577351207,3685.5135900041655,19,231.3526542225426,5,12,14.635881945053542,3,1.9813191936718209,39,23,40.91380190543606,6.006034960204613,59,0,9904.640283530127,5,60.580739285327326,Online,Male,Central,0,Premium Loyalists
32,25792.656079131444,540.6424533265513,2,77.44175139315291,87,1,10.274363799509539,2,7.9411283111383995,9,5,57.10012375806688,17.56655818325184,77,1,1161.6497560854195,0,62.37535855416457,In-Store,Female,West,3,Budget Browsers
49,54070.05029371729,1133.0355619988143,10,52.42935345276703,58,6,28.9108455791191,2,3.6372868373542238,23,11,14.732262819455741,16.650383237778474,43,3,2515.1625480326193,3,24.62811043026072,Online,Male,East,1,Mid-Tier Regulars
25,39973.193643136095,346.69950592434606,4,100.7526050414944,107,2,26.635331263266533,1,9.892764064937548,10,5,24.38520726390589,5.736086104302348,69,0,909.3201546972075,1,16.488635780912237,Online,Male,North,3,Budget Browsers
32,27244.24852476232,277.9084677455019,4,52.49539824793575,56,1,16.186482295104696,0,7.735294278231497,13,5,32.99327602345444,3.9161751752340006,81,1,532.4408193704401,2,40.77191186344427,Online,Female,South,3,Budget Browsers
18,63505.411473716216,1490.3550670910333,14,76.36432331359562,3,7,13.67959624470207,4,4.593540838338285,26,14,42.42815209882424,1.1220193185524787,20,1,2212.185770940354,3,64.00620423493798,Online,Female,South,1,Mid-Tier Regulars
53,76751.14114452704,215.60232314420574,1,114.7339557411016,730,1,9.337744581413002,0,1.4732872225400144,3,3,34.767428903988915,8.293697593817857,82,2,233.8309527673166,0,15.23442195860674,Online,Female,East,2,Dormant / At-Risk
29,44409.16827114455,347.8988998591646,5,90.9899141592251,4,3,12.173669028767717,3,11.59769602632202,12,4,50.89159732103046,4.486556602401631,76,3,935.4642096991697,0,37.347249919388545,Online,Female,West,3,Budget Browsers
40,71725.06347812025,1631.6719065024863,8,158.1415687989147,110,6,5.488704571682291,1,5.378150939039029,23,16,26.96808275248316,2.8714365920576825,29,4,3369.398596470888,2,24.069148841728197,Online,Male,East,1,Mid-Tier Regulars
37,105815.95919624418,56.86997751325339,5,163.10504485517671,22,7,33.08627092416811,5,1.3533458252459265,32,17,69.7093884451229,9.432272529237416,61,1,2237.216673842864,2,39.3565099810583,Mobile App,Male,West,1,Mid-Tier Regulars
37,108199.83563017918,4751.3138535382,17,238.87615345589043,3,14,18.95906389332028,2,7.342185514702315,39,21,33.248398156699146,4.802924455415915,2,2,12918.925296167276,7,10.709958265882102,In-Store,Female,South,0,Premium Loyalists
29,41861.91484566423,504.2921226454482,6,77.267453148733,32,2,15.482726675043459,0,5.5500787490056345,8,3,38.5647552342994,4.962717086875558,25,2,482.325253547638,1,16.022331892029364,In-Store,Female,North,3,Budget Browsers
46,30323.91740478355,333.21965162111667,8,103.9513802992033,13,2,36.45352277096458,0,3.094698536150048,13,5,33.84827250650635,1.7376219413718474,39,1,843.8700432491394,0,4.972304273564346,Online,Male,North,3,Budget Browsers
45,96051.08266384639,6396.391872199281,18,211.48966954222786,17,10,24.924156167964636,2,7.800676272953429,40,19,41.63893945579299,6.9897395535561735,61,3,8950.536244229357,7,18.74866523922945,Online,Male,Central,0,Premium Loyalists
20,64906.69076934277,956.4988132884154,12,97.51624074525122,12,6,16.836128120486197,2,6.4367224511959105,21,10,46.20710384591348,2.9952956018639956,32,4,3484.940419371382,3,14.982882885580004,Online,Male,Central,1,Mid-Tier Regulars
25,61612.386820348074,1704.8303087841516,20,138.2600134820326,2,7,5.908835947474234,0,6.570550626511628,27,11,20.45456849364975,6.720095426948787,71,4,3255.689376532798,4,22.706802228137025,In-Store,Female,North,1,Mid-Tier Regulars
21,40935.608199951996,705.6862373876623,5,66.00626715980779,42,2,18.370115678438122,0,1.8169822199097656,9,5,28.410837992109016,13.855317807208586,21,6,604.424561336239,0,10.162999675827468,Online,Male,West,3,Budget Browsers
43,70181.22519922568,773.5498221770673,15,120.03931869794732,42,12,12.959586907402207,1,4.268819222858459,27,13,17.334621998588027,8.04438557552127,38,1,3004.3741268874164,2,13.039019195719595,Online,Male,Central,1,Mid-Tier Regulars
31,29188.049877698963,382.1979182156329,8,119.22950287286429,76,2,23.606085379488245,1,3.6746550871699615,9,10,35.04702232404893,16.034344246660876,16,5,727.0585217022697,1,4.678786540974123,Online,Female,Central,3,Budget Browsers
25,41226.943716315174,314.67369240905026,6,60.75017432424036,87,2,31.063744231963593,0,3.4932027056148254,9,5,57.358044222390504,7.388029742715073,66,0,714.6782191519774,1,29.4056749181918,Mobile App,Male,Central,3,Budget Browsers
33,88339.91666554048,1067.8653139694902,14,128.86013719808284,51,3,8.712652572525235,1,3.4926457644320883,36,16,46.62629732535921,17.141789597602504,33,4,1537.2747050553683,1,45.91191872660643,Mobile App,Male,Central,1,Mid-Tier Regulars
25,32721.286613507342,262.95832632612206,6,99.34129968710594,1,1,21.375463463302577,3,8.349844786522898,12,7,32.91635375160714,1.8391502260775252,40,1,677.9285074428349,1,11.421638042612955,Online,Female,Central,3,Budget Browsers
28,44670.779467375134,1509.859991054786,16,120.26887529023975,25,5,8.539974407782537,4,7.558631128896005,17,5,24.028509336444788,8.79312103678231,73,4,2466.0976854120895,5,22.343144503879383,Online,Male,West,1,Mid-Tier Regulars
35,144695.11751885744,5665.258684494496,20,180.26496338443587,0,12,4.961578294737971,6,12.490878557561697,34,15,50.101786216956846,3.6996947141840937,66,3,5098.378654913801,4,15.47637960824297,Online,Male,North,0,Premium Loyalists
49,60907.87135243841,199.09334916897797,0,182.6036197178746,730,1,10.838578652653576,0,0.27957007283523305,4,1,30.684451072871067,15.820748175466928,19,2,382.4572313027988,0,11.573006355621493,Online,Male,South,2,Dormant / At-Risk
18,54661.00857416679,336.43515992281755,6,102.71442062943433,60,3,20.423155890131518,0,3.1207401781940862,15,9,91.5550385509925,16.460387714936193,76,3,915.9207117484684,0,11.993268434462491,Online,Male,Central,3,Budget Browsers
49,118959.45337839656,4208.134440082956,19,166.8541162081244,14,17,8.158676923041615,2,3.316235492009481,30,12,56.8307021904631,8.88269242193017,17,4,5428.254762988652,4,7.345877244526901,Mobile App,Male,East,0,Premium Loyalists
34,144614.46543592092,4643.961000114763,23,186.49961426012558,21,11,12.690276575205004,6,5.0750731821648,54,14,57.035721171466925,9.672105172379373,62,1,8557.464854398362,3,28.0680073579153,Online,Female,Central,0,Premium Loyalists
